2775.7224	51.48	14	0.41
6820.3179	49.5	32	0.25
6884.3115	65.34	81	0.85
672.9327	93.06	84	0.02
6792.3207	84.15	99	0.93
3556.6443	35.64	99	0.08
5350.4649	87.12	74	0.19
5500.4499	8.91	38	0.57
4602.5397	88.11	89	0.23
7836.2163	75.24	1	0.46
9926.0073	76.23	75	0.45
8347.1652	67.32	72	0.67
3565.6434	0.0	38	0.15
4101.5898	26.73	76	0.77
1187.8812	33.66	73	0.63
5117.4882	11.88	64	0.09
5838.4161	57.42	63	0.07
2294.7705	37.62	58	0.53
4085.5914	34.65	17	0.97
8875.1124	6.93	48	0.29
7059.294	5.94	51	0.06
9264.0735	74.25	43	0.78
423.9576	28.71	59	0.99
2520.7479	87.12	35	0.59
6509.349	75.24	69	0.39
9513.0486	55.44	56	0.87
665.9334	79.2	69	0.38
2312.7687	27.72	19	0.75
1601.8398	2.97	49	0.11
550.9449	11.88	35	0.73
1116.8883	5.94	75	0.57
2373.7626	91.08	0	0.78
9843.0156	36.63	37	0.43
5145.4854	37.62	3	0.0
5243.4756	96.03	27	0.92
1271.8728	5.94	60	0.53
3802.6197	16.83	4	0.45
3032.6967	76.23	10	0.35
822.9177	34.65	92	0.9
9495.0504	84.15	63	0.63
2075.7924	34.65	82	0.53
4157.5842	54.45	30	0.07
9918.0081	17.82	4	0.08
9269.073	39.6	22	0.73
8531.1468	19.8	95	0.74
6835.3164	86.13	80	0.13
9112.0887	37.62	88	0.66
9049.095	33.66	17	0.07
266.9733	55.44	57	0.47
3002.6997	11.88	87	0.24
9314.0685	79.2	19	0.16
2169.783	61.38	83	0.09
4633.5366	24.75	62	0.04
2136.7863	64.35	59	0.47
2143.7856	44.55	16	0.96
9697.0302	54.45	59	0.81
6315.3684	14.85	68	0.56
3647.6352	98.01	35	0.53
9026.0973	65.34	1	0.26
317.9682	27.72	6	0.05
5220.4779	43.56	44	0.94
5617.4382	15.84	30	0.78
8153.1846	36.63	19	0.27
5088.4911	29.7	59	0.52
7812.2187	25.74	13	0.98
4943.5056	69.3	72	0.25
632.9367	6.93	44	0.35
490.9509	76.23	1	0.75
6228.3771	89.1	19	0.39
3353.6646	96.03	10	0.61
7873.2126	8.91	79	0.11
7046.2953	54.45	34	0.5
2217.7782	75.24	69	0.8
8789.121	62.37	49	0.2
6483.3516	22.77	27	0.48
2910.7089	44.55	61	0.86
4773.5226	42.57	16	0.8
9647.0352	85.14	90	0.34
508.9491	25.74	95	0.47
7461.2538	39.6	27	0.76
3195.6804	80.19	72	0.26
9699.03	76.23	76	0.5
5367.4632	59.4	12	0.26
7286.2713	80.19	43	0.97
7414.2585	46.53	66	0.23
5970.4029	14.85	43	0.5
2186.7813	72.27	27	0.72
2408.7591	36.63	59	0.2
7806.2193	48.51	71	0.3
8152.1847	88.11	32	0.09
2662.7337	95.04	29	0.26
4299.57	5.94	81	0.1
2002.7997	48.51	76	0.23
8459.154	55.44	70	0.45
786.9213	61.38	13	0.9
9813.0186	14.85	22	0.49
3707.6292	35.64	54	0.25
9654.0345	70.29	83	0.59
3805.6194	1.98	91	0.23
926.9073	39.6	33	0.64
1379.862	28.71	24	0.83
1902.8097	59.4	78	0.4
5851.4148	52.47	75	0.48
9739.026	26.73	23	0.46
3623.6376	73.26	59	0.3
4309.569	74.25	55	0.3
3129.687	22.77	7	0.29
9941.0058	44.55	47	0.54
3496.6503	95.04	3	0.07
3187.6812	45.54	24	0.46
3838.6161	79.2	4	0.6
8032.1967	39.6	32	0.33
9139.086	10.89	49	0.24
8218.1781	36.63	73	0.35
8096.1903	27.72	66	0.83
5018.4981	27.72	58	0.32
8003.1996	70.29	48	0.83
6374.3625	56.43	75	0.94
6146.3853	37.62	84	0.46
5283.4716	45.54	80	0.31
5399.46	4.95	69	0.68
1667.8332	14.85	58	0.03
3215.6784	41.58	25	0.41
3357.6642	64.35	5	0.6
8739.126	40.59	80	0.46
4552.5447	28.71	22	0.54
2826.7173	80.19	91	0.82
1142.8857	88.11	3	0.09
7691.2308	27.72	47	0.28
6873.3126	83.16	78	0.12
5310.4689	71.28	15	0.89
4191.5808	60.39	66	0.43
756.9243	66.33	59	0.65
4558.5441	41.58	38	0.13
1175.8824	85.14	5	0.18
8952.1047	91.08	54	0.25
8133.1866	20.79	55	0.22
8581.1418	93.06	59	0.66
3489.651	98.01	70	0.09
4808.5191	52.47	85	0.76
1922.8077	47.52	73	0.74
5638.4361	69.3	90	0.19
3147.6852	91.08	32	0.27
1423.8576	82.17	12	0.28
2632.7367	50.49	15	0.75
9811.0188	11.88	39	0.23
3166.6833	91.08	98	0.96
6006.3993	4.95	15	0.5
889.911	88.11	67	0.9
1041.8958	5.94	0	0.19
2821.7178	43.56	1	0.49
7731.2268	77.22	43	0.42
25.9974	0.99	68	0.52
341.9658	36.63	32	0.23
6352.3647	0.99	73	0.61
7903.2096	11.88	12	0.27
6338.3661	94.05	0	0.09
8665.1334	20.79	31	0.47
1845.8154	92.07	58	0.39
395.9604	36.63	72	0.41
934.9065	38.61	23	0.07
1878.8121	16.83	59	0.89
9894.0105	47.52	3	0.45
296.9703	17.82	40	0.75
4977.5022	77.22	3	0.26
9664.0335	18.81	33	0.39
9776.0223	38.61	65	0.3
9450.0549	24.75	15	0.98
6985.3014	61.38	29	0.57
6608.3391	48.51	54	0.9
1507.8492	48.51	21	0.69
4913.5086	72.27	74	0.69
8124.1875	86.13	19	0.92
9527.0472	4.95	81	0.41
9194.0805	25.74	9	0.37
3135.6864	80.19	91	0.66
8773.1226	28.71	40	0.7
476.9523	67.32	20	0.66
3226.6773	15.84	30	0.9
1652.8347	30.69	19	0.91
9920.0079	90.09	46	0.64
2503.7496	21.78	4	0.98
3842.6157	60.39	40	0.64
1735.8264	5.94	48	0.65
1369.863	5.94	27	0.95
8557.1442	93.06	53	0.11
9967.0032	7.92	24	0.83
87.9912	94.05	13	0.51
9496.0503	96.03	1	0.79
2252.7747	24.75	54	0.79
4854.5145	30.69	79	0.31
2490.7509	13.86	2	0.05
9000.0999	55.44	53	0.58
658.9341	62.37	34	0.99
8748.1251	39.6	9	0.93
4064.5935	83.16	49	0.7
6998.3001	75.24	84	0.55
5331.4668	91.08	63	0.74
7148.2851	34.65	50	0.87
4776.5223	16.83	35	0.05
5520.4479	10.89	85	0.57
3380.6619	59.4	71	0.18
5947.4052	57.42	84	0.7
1708.8291	9.9	89	0.38
6552.3447	1.98	73	0.08
1839.816	93.06	7	0.11
6723.3276	35.64	70	0.6
3472.6527	18.81	73	0.15
9266.0733	94.05	46	0.98
117.9882	41.58	9	0.58
2451.7548	74.25	43	0.98
1921.8078	56.43	79	0.79
2960.7039	2.97	26	0.76
6054.3945	34.65	81	0.71
502.9497	28.71	29	0.75
7625.2374	83.16	5	0.39
8434.1565	23.76	85	0.76
233.9766	88.11	26	0.44
1983.8016	17.82	61	0.2
6546.3453	31.68	84	0.32
4815.5184	61.38	12	0.01
7877.2122	89.1	14	0.1
1137.8862	67.32	18	0.24
1495.8504	37.62	47	0.23
4441.5558	10.89	30	0.65
9050.0949	37.62	8	0.73
6363.3636	74.25	4	0.68
4808.5191	21.78	30	0.64
2611.7388	52.47	41	0.09
7288.2711	14.85	24	0.44
9165.0834	60.39	91	0.47
948.9051	9.9	77	0.14
9777.0222	42.57	22	0.87
3518.6481	20.79	85	0.69
2550.7449	52.47	63	0.41
1602.8397	71.28	84	0.82
3581.6418	67.32	27	0.05
7504.2495	15.84	48	0.26
3631.6368	0.99	97	0.55
9636.0363	22.77	4	0.26
6043.3956	48.51	34	0.73
5782.4217	6.93	2	0.41
1897.8102	53.46	33	0.78
4265.5734	29.7	43	0.06
5680.4319	74.25	18	0.67
5547.4452	29.7	40	0.91
5638.4361	73.26	41	0.46
3183.6816	28.71	51	0.85
1433.8566	43.56	89	0.6
7152.2847	28.71	98	0.57
9251.0748	0.99	34	0.1
2255.7744	46.53	72	0.67
374.9625	33.66	88	0.65
5500.4499	42.57	5	0.32
3211.6788	13.86	51	0.14
547.9452	6.93	57	0.55
1307.8692	44.55	51	0.35
7101.2898	30.69	5	0.61
1683.8316	30.69	64	0.91
1808.8191	12.87	61	0.85
6833.3166	29.7	8	0.42
5969.403	23.76	16	0.8
5275.4724	28.71	79	0.27
7808.2191	76.23	93	0.72
2775.7224	90.09	22	0.93
5313.4686	45.54	45	0.4
6024.3975	58.41	82	0.13
5427.4572	71.28	91	0.16
8786.1213	5.94	38	0.84
6004.3995	19.8	25	0.2
2574.7425	23.76	33	0.92
8775.1224	71.28	9	0.41
3240.6759	7.92	78	0.73
5162.4837	23.76	31	0.93
2923.7076	28.71	2	0.95
5432.4567	1.98	90	0.67
4426.5573	40.59	41	0.02
9822.0177	25.74	92	0.89
3127.6872	55.44	31	0.31
6261.3738	41.58	66	0.63
7118.2881	57.42	13	0.38
8795.1204	25.74	72	0.39
7038.2961	41.58	74	0.8
7252.2747	54.45	39	0.75
6708.3291	36.63	4	0.03
7703.2296	39.6	72	0.83
279.972	4.95	82	0.04
2897.7102	59.4	85	0.44
335.9664	9.9	72	0.06
8488.1511	71.28	39	0.41
8528.1471	96.03	93	0.51
4696.5303	54.45	43	0.05
3231.6768	74.25	23	0.28
3348.6651	79.2	91	0.94
9030.0969	30.69	59	0.85
6141.3858	57.42	61	0.58
2182.7817	50.49	41	0.01
9357.0642	95.04	35	0.79
3264.6735	4.95	93	0.56
678.9321	56.43	27	0.64
2006.7993	61.38	24	0.61
4709.529	80.19	12	0.89
8332.1667	33.66	8	0.36
3812.6187	4.95	14	0.79
1846.8153	64.35	98	0.51
8965.1034	96.03	23	0.5
4346.5653	70.29	34	0.0
4035.5964	35.64	98	0.39
279.972	72.27	61	0.46
3720.6279	38.61	80	0.4
4445.5554	0.0	37	0.29
8367.1632	39.6	21	0.35
1233.8766	89.1	68	0.76
5256.4743	29.7	42	0.85
8035.1964	46.53	6	0.11
3215.6784	13.86	82	0.22
6996.3003	53.46	77	0.45
5854.4145	42.57	66	0.05
3693.6306	2.97	4	0.92
2589.741	6.93	79	0.31
865.9134	63.36	9	0.09
2072.7927	39.6	66	0.56
7532.2467	71.28	25	0.1
4921.5078	19.8	2	0.58
8178.1821	55.44	44	0.63
814.9185	40.59	35	0.61
125.9874	73.26	57	0.22
2490.7509	52.47	53	0.27
1602.8397	97.02	81	0.04
7572.2427	15.84	93	0.89
8481.1518	81.18	45	0.69
3608.6391	96.03	14	0.08
4475.5524	4.95	98	0.12
3954.6045	30.69	89	0.36
8406.1593	60.39	76	0.21
2643.7356	60.39	78	0.03
7242.2757	31.68	21	0.37
3477.6522	30.69	56	0.12
719.928	41.58	90	0.45
1181.8818	41.58	44	0.59
4433.5566	59.4	2	0.42
4417.5582	81.18	54	0.11
2708.7291	3.96	65	0.15
5407.4592	91.08	65	0.3
3804.6195	28.71	12	0.89
4037.5962	8.91	97	0.27
7431.2568	53.46	1	0.38
8970.1029	40.59	29	0.17
1711.8288	77.22	87	0.02
9527.0472	28.71	89	0.34
5853.4146	89.1	78	0.47
1758.8241	2.97	68	0.14
7672.2327	68.31	71	0.47
6267.3732	44.55	10	0.95
8033.1966	45.54	64	0.12
2690.7309	33.66	76	0.39
2668.7331	20.79	35	0.96
5300.4699	25.74	61	0.45
3665.6334	13.86	68	0.57
4182.5817	66.33	53	0.75
3935.6064	55.44	0	0.58
4455.5544	71.28	49	0.21
2174.7825	28.71	46	0.38
8474.1525	23.76	21	0.71
2915.7084	5.94	93	0.91
8248.1751	84.15	93	0.81
3866.6133	60.39	60	0.42
30.9969	81.18	54	0.5
1354.8645	80.19	81	0.73
9378.0621	73.26	1	0.45
8799.12	42.57	30	0.71
4406.5593	47.52	88	0.91
2563.7436	92.07	33	0.74
2926.7073	38.61	44	0.4
2074.7925	10.89	92	0.86
882.9117	98.01	88	0.34
3268.6731	71.28	16	0.14
5283.4716	95.04	38	0.21
1646.8353	61.38	44	0.9
3809.619	0.0	47	0.05
3100.6899	80.19	21	0.74
8318.1681	95.04	32	0.34
6525.3474	56.43	92	0.24
2382.7617	14.85	68	0.23
5228.4771	14.85	44	0.25
3996.6003	78.21	67	0.02
863.9136	55.44	59	0.22
5833.4166	7.92	19	0.35
9252.0747	42.57	63	0.41
9743.0256	63.36	62	0.2
7067.2932	51.48	73	0.25
9777.0222	94.05	74	0.27
884.9115	71.28	0	0.99
1375.8624	50.49	78	0.41
3869.613	70.29	84	0.7
275.9724	5.94	81	0.95
2626.7373	61.38	1	0.51
6234.3765	45.54	69	0.57
6300.3699	18.81	3	0.79
8528.1471	15.84	42	0.62
3518.6481	54.45	84	0.05
1509.849	30.69	82	0.61
5573.4426	20.79	52	0.37
8553.1446	4.95	60	0.28
6029.397	50.49	66	0.95
2230.7769	30.69	19	0.9
6586.3413	5.94	3	0.68
3325.6674	11.88	17	0.1
5243.4756	13.86	14	0.3
797.9202	24.75	60	0.45
9665.0334	61.38	64	0.22
9341.0658	91.08	69	0.84
4750.5249	69.3	9	0.3
2820.7179	18.81	64	0.69
6591.3408	97.02	66	0.55
8184.1815	22.77	20	0.18
5302.4697	72.27	67	0.82
9264.0735	81.18	47	0.05
1323.8676	45.54	56	0.98
1357.8642	57.42	18	0.94
6195.3804	36.63	66	0.0
6588.3411	69.3	88	0.78
3496.6503	2.97	62	0.26
9397.0602	37.62	39	0.28
3528.6471	96.03	72	0.99
149.985	19.8	93	0.1
3470.6529	66.33	29	0.89
9670.0329	60.39	27	0.91
384.9615	77.22	36	0.22
1661.8338	44.55	99	0.49
3305.6694	32.67	49	0.16
9183.0816	90.09	5	0.26
2074.7925	1.98	74	0.8
3617.6382	1.98	85	0.41
6778.3221	70.29	65	0.66
6022.3977	86.13	71	0.74
1613.8386	34.65	72	0.68
3965.6034	29.7	43	0.44
8425.1574	76.23	90	0.06
2811.7188	49.5	53	0.14
2477.7522	71.28	46	0.97
8727.1272	88.11	54	0.32
9040.0959	38.61	66	0.74
9317.0682	77.22	49	0.63
5141.4858	82.17	43	0.86
9340.0659	92.07	98	0.56
8909.109	29.7	48	0.71
3285.6714	89.1	93	0.31
1681.8318	21.78	52	0.93
6521.3478	2.97	59	0.85
4774.5225	63.36	33	0.5
861.9138	59.4	10	0.56
7368.2631	29.7	66	0.88
6559.344	64.35	20	0.52
7805.2194	4.95	81	0.04
6545.3454	64.35	57	0.81
6510.3489	34.65	17	0.03
2120.7879	0.0	88	0.71
1120.8879	23.76	85	0.19
3548.6451	93.06	68	0.1
7156.2843	79.2	30	0.34
736.9263	23.76	2	0.7
2279.772	91.08	90	0.19
5259.474	16.83	99	0.6
3213.6786	25.74	7	0.62
7851.2148	79.2	34	0.39
3786.6213	94.05	27	0.92
4977.5022	6.93	47	0.58
2978.7021	39.6	88	0.21
6603.3396	26.73	52	0.92
4492.5507	77.22	83	0.46
1845.8154	22.77	49	0.59
2132.7867	53.46	63	0.03
2785.7214	47.52	9	0.77
1025.8974	15.84	80	0.29
6157.3842	4.95	43	0.25
5805.4194	52.47	94	0.36
1388.8611	85.14	21	0.28
3390.6609	11.88	46	0.1
6248.3751	40.59	40	0.76
4953.5046	22.77	52	0.73
1433.8566	65.34	45	0.26
8954.1045	20.79	53	0.05
7567.2432	96.03	84	0.52
6682.3317	91.08	28	0.42
2194.7805	19.8	45	0.86
1407.8592	10.89	25	0.94
7881.2118	36.63	95	0.6
313.9686	22.77	22	0.15
3066.6933	53.46	12	0.79
8253.1746	49.5	35	0.42
6097.3902	23.76	33	0.25
4629.537	51.48	97	0.78
1995.8004	5.94	55	0.33
6917.3082	24.75	98	0.94
4626.5373	97.02	8	0.27
8417.1582	69.3	41	0.74
6781.3218	15.84	2	0.93
8179.182	47.52	24	0.54
6596.3403	67.32	9	0.24
1904.8095	38.61	67	0.42
6080.3919	87.12	19	0.03
6900.3099	72.27	16	0.04
9265.0734	79.2	98	0.37
6492.3507	34.65	37	0.99
21.9978	26.73	38	0.15
9280.0719	0.99	88	0.36
7478.2521	2.97	40	0.46
7948.2051	11.88	49	0.91
9870.0129	7.92	73	0.51
5205.4794	32.67	6	0.6
3749.625	63.36	31	0.0
3197.6802	35.64	33	0.19
9787.0212	19.8	70	0.59
6441.3558	90.09	71	0.15
600.9399	23.76	39	0.55
929.907	4.95	41	0.28
9947.0052	4.95	86	0.48
5450.4549	34.65	0	0.41
9974.0025	68.31	8	0.15
1157.8842	72.27	5	0.5
7582.2417	86.13	10	0.63
7568.2431	94.05	96	0.7
1107.8892	6.93	35	0.6
7736.2263	80.19	5	0.67
4708.5291	68.31	77	0.44
7936.2063	66.33	70	0.26
4239.576	98.01	96	0.45
3147.6852	71.28	24	0.02
5928.4071	24.75	37	0.76
6496.3503	83.16	83	0.94
6478.3521	52.47	57	0.34
6021.3978	56.43	16	0.47
6510.3489	4.95	71	0.0
3299.67	60.39	84	0.31
9135.0864	91.08	95	0.91
4514.5485	35.64	34	0.63
809.919	26.73	31	0.85
7891.2108	96.03	61	0.52
3013.6986	37.62	8	0.94
586.9413	51.48	23	0.7
1320.8679	20.79	14	0.55
2107.7892	83.16	88	0.29
5313.4686	86.13	19	0.36
8136.1863	41.58	62	0.89
6553.3446	98.01	95	0.88
1862.8137	68.31	28	0.36
3249.675	16.83	41	0.74
9844.0155	12.87	60	0.05
1734.8265	0.0	61	0.76
2788.7211	21.78	81	0.6
8862.1137	14.85	73	0.99
4336.5663	9.9	14	0.33
9614.0385	64.35	23	0.19
5216.4783	61.38	91	0.0
1101.8898	42.57	15	0.79
9.999	91.08	53	0.03
7447.2552	84.15	75	0.93
1695.8304	80.19	92	0.11
3116.6883	67.32	23	0.62
7286.2713	39.6	38	0.39
8980.1019	42.57	22	0.13
7046.2953	53.46	75	0.03
7050.2949	49.5	91	0.81
4488.5511	82.17	68	0.41
3241.6758	12.87	41	0.58
7869.213	3.96	50	0.11
175.9824	47.52	95	0.84
5568.4431	25.74	36	0.88
2634.7365	45.54	84	0.93
5679.432	95.04	60	0.48
186.9813	41.58	58	0.96
8341.1658	20.79	6	0.41
7739.226	27.72	42	0.77
9698.0301	19.8	57	0.85
167.9832	95.04	31	0.2
2024.7975	51.48	85	0.23
3537.6462	46.53	8	0.62
8187.1812	96.03	30	0.97
5799.42	6.93	68	0.8
4511.5488	55.44	53	0.29
9751.0248	15.84	84	0.39
9012.0987	7.92	18	0.33
2223.7776	14.85	64	0.14
7527.2472	97.02	31	0.03
9370.0629	66.33	4	0.7
9814.0185	67.32	17	0.36
2848.7151	14.85	23	0.06
8069.193	75.24	43	0.52
2961.7038	18.81	53	0.61
8439.156	17.82	91	0.43
8435.1564	5.94	87	0.56
833.9166	88.11	20	0.56
237.9762	78.21	75	0.34
2496.7503	84.15	18	0.42
2559.744	79.2	85	0.44
1512.8487	9.9	9	0.67
4361.5638	20.79	69	0.07
136.9863	36.63	67	0.15
733.9266	57.42	21	0.21
2387.7612	42.57	82	0.98
329.967	94.05	95	0.9
3118.6881	64.35	45	0.97
8512.1487	7.92	73	0.04
515.9484	44.55	61	0.24
7475.2524	52.47	36	0.11
6209.379	23.76	90	0.64
7378.2621	96.03	35	0.72
1559.844	36.63	48	0.28
6893.3106	6.93	11	0.19
4565.5434	87.12	32	0.95
6597.3402	53.46	63	0.36
3939.606	71.28	84	0.39
9381.0618	61.38	3	0.04
6115.3884	26.73	47	0.96
7814.2185	7.92	32	0.87
4490.5509	93.06	65	0.84
834.9165	31.68	20	0.18
3913.6086	82.17	51	0.25
5789.421	51.48	58	0.19
159.984	58.41	48	0.09
1831.8168	33.66	55	0.45
676.9323	89.1	74	0.13
8743.1256	77.22	99	0.72
3770.6229	26.73	86	0.37
1091.8908	76.23	55	0.5
5915.4084	88.11	43	0.69
5950.4049	42.57	76	0.68
3794.6205	90.09	64	0.36
7461.2538	44.55	63	0.64
3859.614	16.83	83	0.54
2633.7366	74.25	25	0.49
5314.4685	9.9	30	0.83
3169.683	24.75	1	0.48
5661.4338	14.85	26	0.91
1028.8971	97.02	53	0.22
1934.8065	59.4	29	0.15
654.9345	97.02	78	0.25
1334.8665	90.09	17	0.31
6180.3819	36.63	73	0.7
6335.3664	35.64	7	0.7
2363.7636	58.41	95	0.05
1164.8835	73.26	67	0.77
7729.227	88.11	88	0.02
4067.5932	96.03	73	0.93
3599.64	97.02	41	0.47
7673.2326	67.32	35	0.29
752.9247	54.45	89	0.01
2043.7956	19.8	54	0.07
9439.056	20.79	42	0.76
537.9462	6.93	42	0.88
1036.8963	10.89	20	0.01
4962.5037	88.11	8	0.56
4339.566	67.32	52	0.66
2793.7206	47.52	83	0.9
3595.6404	80.19	63	0.24
8436.1563	67.32	52	0.94
7266.2733	75.24	92	0.6
9951.0048	59.4	89	0.48
8089.191	51.48	68	0.27
4308.5691	14.85	86	0.33
7050.2949	89.1	34	0.42
9027.0972	1.98	51	0.05
6722.3277	7.92	65	0.56
4523.5476	15.84	92	0.04
2971.7028	39.6	27	0.29
4132.5867	45.54	99	0.23
5241.4758	79.2	93	0.62
5254.4745	54.45	80	0.22
4478.5521	90.09	85	0.5
5873.4126	38.61	22	0.26
9533.0466	38.61	56	0.61
7713.2286	61.38	99	0.81
2194.7805	73.26	13	0.9
538.9461	39.6	15	0.07
6480.3519	49.5	35	0.86
4049.595	79.2	82	0.92
7916.2083	87.12	11	0.57
6666.3333	61.38	41	0.11
1956.8043	78.21	22	0.21
9127.0872	57.42	15	0.53
2465.7534	16.83	14	0.99
5365.4634	8.91	20	0.65
8010.1989	76.23	96	0.34
4197.5802	45.54	34	0.27
1690.8309	82.17	4	0.63
6732.3267	46.53	66	0.95
322.9677	20.79	11	0.84
5142.4857	48.51	32	0.19
7429.257	2.97	13	0.77
2451.7548	61.38	63	0.43
6948.3051	69.3	62	0.9
6316.3683	33.66	29	0.97
9030.0969	37.62	71	0.2
3989.601	35.64	66	0.23
5536.4463	54.45	85	0.56
63.9936	80.19	25	0.12
9668.0331	71.28	79	0.6
8377.1622	69.3	43	0.35
538.9461	81.18	63	0.01
2384.7615	78.21	28	0.21
6160.3839	7.92	58	0.0
4901.5098	38.61	62	0.09
6628.3371	23.76	53	0.12
2529.747	24.75	29	0.65
3409.659	36.63	75	0.42
972.9027	19.8	73	0.23
4669.533	14.85	7	0.68
1679.832	84.15	79	0.26
1592.8407	12.87	68	0.66
8274.1725	84.15	93	0.76
3333.6666	27.72	67	0.57
8439.156	0.0	50	0.58
8015.1984	83.16	95	0.78
7971.2028	23.76	13	0.06
6203.3796	0.99	12	0.66
9780.0219	83.16	87	0.36
2481.7518	70.29	31	0.85
7969.203	18.81	5	0.89
5047.4952	13.86	94	0.77
6865.3134	15.84	4	0.15
141.9858	18.81	81	0.04
7655.2344	57.42	83	0.55
8735.1264	50.49	86	0.45
5379.462	31.68	14	0.69
2368.7631	36.63	82	0.7
6004.3995	37.62	56	0.12
6767.3232	41.58	27	0.69
262.9737	96.03	49	0.23
8509.149	9.9	12	0.61
2364.7635	81.18	9	0.56
2838.7161	6.93	80	0.18
76.9923	27.72	36	0.24
5612.4387	32.67	45	0.74
155.9844	96.03	0	0.52
9082.0917	63.36	93	0.47
8085.1914	94.05	82	0.72
2780.7219	42.57	73	0.08
1147.8852	67.32	10	0.96
2098.7901	85.14	85	0.75
7449.255	73.26	64	0.87
6039.396	95.04	27	0.68
2620.7379	90.09	28	0.06
1466.8533	68.31	73	0.52
6601.3398	46.53	62	0.37
1143.8856	25.74	25	0.05
7638.2361	9.9	66	0.07
6183.3816	70.29	73	0.53
9325.0674	37.62	36	0.18
3899.61	19.8	11	0.86
93.9906	96.03	34	0.08
7154.2845	47.52	87	0.92
3010.6989	71.28	97	0.03
8566.1433	51.48	24	0.99
5229.477	50.49	86	0.32
1933.8066	6.93	12	0.35
8504.1495	72.27	21	0.56
537.9462	47.52	93	0.56
8972.1027	4.95	48	0.02
3419.658	58.41	45	0.26
7426.2573	20.79	38	0.15
5288.4711	64.35	17	0.05
8586.1413	95.04	50	0.74
8491.1508	80.19	35	0.98
567.9432	68.31	61	0.27
3285.6714	12.87	74	0.05
8923.1076	63.36	93	0.12
1303.8696	85.14	32	0.08
2241.7758	20.79	1	0.35
2680.7319	90.09	94	0.61
6180.3819	19.8	23	0.99
5784.4215	90.09	69	0.29
9265.0734	12.87	42	0.52
83.9916	97.02	39	0.65
9816.0183	15.84	41	0.19
7303.2696	45.54	28	0.68
8617.1382	88.11	11	0.31
4931.5068	13.86	37	0.27
3741.6258	11.88	35	0.01
3824.6175	83.16	72	0.24
3264.6735	26.73	74	0.09
4985.5014	84.15	91	0.36
1076.8923	27.72	34	0.51
4130.5869	30.69	4	0.5
9474.0525	96.03	10	0.19
6286.3713	45.54	64	0.03
6752.3247	55.44	46	0.0
7943.2056	71.28	39	0.8
1706.8293	49.5	13	0.9
1896.8103	80.19	40	0.74
9866.0133	18.81	46	0.69
4907.5092	48.51	82	0.04
6741.3258	95.04	47	0.23
1612.8387	33.66	87	0.54
1211.8788	85.14	93	0.78
324.9675	58.41	24	0.35
1253.8746	53.46	73	0.25
8863.1136	93.06	26	0.04
2583.7416	36.63	59	0.93
6647.3352	50.49	7	0.48
5844.4155	3.96	0	0.6
3452.6547	41.58	4	0.25
1483.8516	36.63	61	0.73
6410.3589	76.23	98	0.92
3854.6145	27.72	66	0.45
1910.8089	32.67	30	0.05
543.9456	70.29	83	0.98
2323.7676	93.06	40	0.29
6559.344	85.14	73	0.59
586.9413	66.33	64	0.11
6318.3681	25.74	20	0.79
1485.8514	92.07	49	0.81
9.999	83.16	76	0.36
6411.3588	98.01	85	0.03
1890.8109	33.66	10	0.25
9366.0633	73.26	49	0.66
3440.6559	93.06	18	0.74
2829.717	59.4	6	0.0
7931.2068	78.21	81	0.47
9863.0136	75.24	37	0.38
9205.0794	18.81	17	0.96
7534.2465	74.25	33	0.79
4960.5039	76.23	11	0.27
772.9227	14.85	47	0.48
2739.726	45.54	31	0.54
5837.4162	28.71	21	0.35
9801.0198	47.52	50	0.03
2327.7672	46.53	27	0.36
4461.5538	79.2	97	0.35
7317.2682	25.74	99	0.43
5118.4881	82.17	18	0.29
9358.0641	70.29	59	0.48
6027.3972	48.51	81	0.81
7439.256	92.07	17	0.32
3077.6922	83.16	5	0.88
830.9169	78.21	39	0.39
3796.6203	80.19	14	0.58
9673.0326	53.46	6	0.1
2771.7228	86.13	60	0.32
8374.1625	81.18	34	0.75
2732.7267	51.48	97	0.21
2771.7228	50.49	77	0.0
6075.3924	25.74	59	0.42
9603.0396	29.7	32	0.31
7759.224	20.79	10	0.4
8289.171	0.0	10	0.51
9835.0164	87.12	73	0.34
9615.0384	14.85	45	0.84
8752.1247	75.24	51	0.46
9834.0165	1.98	86	0.07
4255.5744	77.22	43	0.69
4605.5394	37.62	93	0.14
6795.3204	23.76	81	0.41
8301.1698	6.93	73	0.35
8526.1473	94.05	39	0.17
8440.1559	98.01	60	0.31
1897.8102	10.89	56	0.39
6181.3818	25.74	24	0.48
1219.878	77.22	24	0.21
5433.4566	92.07	2	0.26
8452.1547	86.13	38	0.04
8901.1098	26.73	57	0.5
2131.7868	0.99	18	0.35
8331.1668	34.65	55	0.55
4195.5804	68.31	96	0.18
6.9993	19.8	39	0.34
3232.6767	74.25	80	0.98
5029.497	54.45	23	0.37
9647.0352	22.77	95	0.73
8618.1381	41.58	73	0.39
934.9065	40.59	75	0.93
2232.7767	13.86	16	0.39
3111.6888	45.54	76	0.21
9315.0684	58.41	13	0.39
8994.1005	26.73	53	0.82
7357.2642	25.74	1	0.67
5611.4388	68.31	91	0.89
5077.4922	45.54	8	0.84
4903.5096	69.3	31	0.07
5651.4348	74.25	89	0.39
3214.6785	59.4	3	0.43
8832.1167	5.94	52	0.25
5399.46	17.82	84	0.45
9400.0599	72.27	61	0.55
6210.3789	49.5	41	0.15
7106.2893	22.77	28	0.23
